id mean std blarg level
75 0.22766256565656565 1.4211756897621495 0.4318049263287226 B
76 0.14619483838383843 1.7610501608782239 0.4191193073507191 F
77 0.11215552525252534 1.5948353548578225 0.37117738702240144 A
78 0.06484006060606061 1.8183919531493706 0.8363263146823822 D
79 0.13993921212121205 1.6340793891795757 0.9552367901645288 C
80 0.05976974747474757 1.6829266694191982 0.8085668498968092 D
81 0.0332689595959596 1.5823578774164253 0.4196393042357981 F
82 0.011067555555555506 1.7829313594373184 0.5799011153458745 F
83 0.06165256565656563 1.920137197267409 0.22921939045154116 A
84 0.5304285858585857 1.8482461335426974 0.32804115611786655 E
85 0.14247984848484854 1.679444822611356 0.7180853078768462 D
86 0.3634018585858586 1.4985349562708556 0.48226106767735677 F
87 -0.031046131313131328 1.5680895131448036 0.09934765488123687 E
88 0.24357314141414138 1.7197905446788322 0.013936911985330092 F
89 0.15387541414141412 1.7264697554810435 0.7203879770515216 C
90 0.1536261818181818 1.6978863691051618 0.1172386127003393 B
91 0.37253852525252534 1.7052449580824207 0.387749633365697 C
92 0.2707839595959595 1.710507387765599 0.32917114316948537 C
93 0.2663605454545454 1.6437749579715817 0.7936786980875115 F
94 0.3301964747474747 1.6852680333294305 0.3330551456149945 C
95 0.2587327272727273 1.5967917786899877 0.050732091856982686 E
96 0.03796331313131311 1.9226768636891285 0.2523558272116758 C
97 0.3593335858585858 1.5989866211162285 0.32423413828408165 D
98 0.06748738383838392 1.8206220676506655 0.8353243492613392 B
99 0.22741644444444453 1.5905745219075635 0.3095543762176767 C
100 0.15846172727272728 1.6462146270593514 0.9286874831148474 F
101 -0.1233114848484848 1.6667462092698504 0.004513851345699482 C
102 0.21899793939393952 1.6938639109827058 0.9156920142430324 C
103 0.0645350101010101 1.6934223685077259 0.9162118314934541 F
104 -0.03389494949494953 1.669931482618187 0.6247709570698315 B
105 -0.13015297979797982 1.6862800511457043 0.7751709136131839 A
106 0.15743509090909089 1.8681041969606955 0.8635246404820884 D
107 0.39059033333333354 1.688417613764112 0.7882844895820872 D
108 0.270660787878788 1.719014149484555 0.2546005207779337 F
109 0.013943707070707027 2.1092420373625234 0.8081259041761693 A
110 0.22851640404040402 1.782284782289535 0.23502382614187212 A
111 0.508187121212121 1.7522196197810533 0.27702163722217954 E
112 0.17030187878787878 1.7094075654866645 0.37765352296799304 D
113 0.21608915151515162 1.7747210211191884 0.044162929564703024 E
114 0.0760574343434343 1.5290688632680076 0.6477205981863474 A
115 -0.09897968686868684 1.5050624701462896 0.4229904792610829 D
116 0.3857938989898989 1.6684627883433294 0.2052030566712516 B
117 0.3543603333333333 1.4501237695907903 0.470112687792429 E
118 0.3091680202020201 1.6336772455025366 0.5301610136983552 D
119 -0.031545595959595954 1.6290809655317928 0.5073225480027049 D
120 0.04659378787878791 1.6892045991866262 0.1124375927320993 F
121 0.4348851717171717 1.773226145007317 0.6860404421160737 D
122 0.19826070707070717 1.7845055727166617 0.7196773816378532 F
123 0.10759268686868685 1.6788620274948123 0.08288129223790974 C
124 0.3221606464646463 1.6049203256962525 0.995281617540542 D
125 0.07038632323232316 1.7240671638942737 0.33407905080350586 D
126 0.17371842424242415 1.6139279954080479 0.0815232876280132 E
127 0.1676662424242424 1.9328186307916337 0.7391400193293839 F
128 -0.00571773737373742 1.7754867724223595 0.03233073047009871 B
129 0.16026166666666664 1.4905586109394338 0.2706007742745765 D
130 0.30268177777777766 1.6448501681426335 0.9183761395926215 A
131 0.2004780505050505 1.5857494437899287 0.9344575670176308 C
132 0.4426019797979798 1.8271330749539376 0.6177816490477287 B
133 0.3189852424242425 1.7252197643033242 0.8682030750515833 F
134 0.21993538383838387 1.55092227994859 0.2169956452121793 F
135 0.1969752323232323 1.6501997513165432 0.4547166562335533 D
136 0.03526279797979791 1.8275989066069946 0.42860069743006324 D
137 0.3865961717171718 1.7056798498204253 0.567191225390057 E
138 0.38590238383838377 1.5838714207544977 0.8371056154514519 F
139 0.04776821212121217 1.7801000425304943 0.8431549751833958 B
140 0.0875162626262626 1.705916811716058 0.2723107790458248 B
141 0.24045636363636366 1.6530397952418363 0.4911890070728032 B
142 0.15388912121212125 1.8279958185935978 0.6177824619907318 C
143 0.1621520808080808 1.8390174755994284 0.4753640676790162 C
144 0.14044023232323233 1.5039460088248515 0.14696233600461062 F
145 0.43011197979797994 1.5567742823072668 0.12634143992475588 D
146 0.2931290808080808 1.5207541648035494 0.2548300884532061 E
147 0.11485914141414136 1.623665053921522 0.3925758050965579 E
148 0.13884713131313134 1.4548684124718219 0.4646540375306457 D
149 0.25214404040404054 1.7062499491886 0.47351486070509874 D
150 0.37679922222222223 1.8678370943137088 0.2103405281920061 D
151 0.4006017979797979 1.5541560555352534 0.9304880863240342 A
152 0.44735157575757567 1.6716656906955698 0.39439121501225005 F
153 0.2876567272727273 1.5930590332409877 0.29303600212992875 F
154 0.2879617272727273 1.5898544825524754 0.7516679461760098 B
155 0.22723081818181806 1.8586847148532175 0.3892201294820259 E
156 -0.13782188888888894 1.6866557908598783 0.6839348426739891 C
157 0.3424973939393939 1.9487549955016117 0.807208176213726 F
158 0.07517812121212121 1.5680871585593124 0.28307987446505634 D
159 0.10193915151515151 1.756754439891535 0.7610752757430778 A
160 0.07483904040404037 1.7963531163678623 0.634873119687327 C
161 0.13989200000000007 1.7465463684885232 0.5140194865279659 E
162 0.7417167777777781 1.7853928889166992 0.03795896502733642 B
163 0.14521260606060613 1.695793073403191 0.13149652274910817 C
164 0.2591093838383839 1.734326441078782 0.12992643484097255 E
165 0.4060361919191917 1.701858043986844 0.6695407474652872 B
166 0.15366411111111117 1.489172105816407 0.22330993189484238 A
167 0.300019212121212 1.7368233442514474 0.5917391644508984 A
168 -0.01404549494949494 1.640843454229334 0.0003662854281363259 D
169 0.33568174747474744 1.7075432051318602 0.3535927421327695 D
170 0.15998554545454546 1.6438986008378245 0.4935193742351285 B
171 0.27691974747474735 1.8445316924575885 0.5447759700690995 E
172 0.12886450505050506 1.6143247470666693 0.6672705566205875 E
173 0.211854696969697 1.6100037801442972 0.013777764954421956 B
174 0.3164819191919193 1.680183891412191 0.5911462043736294 C
175 0.328969505050505 1.6399444281900653 0.678312321129335 F
176 0.44338277777777796 1.848473719345369 0.6131445964821541 F
177 0.4366438787878788 1.69205571404079 0.8729873528010867 D
178 0.26128836363636365 1.7917199840835556 0.6411308083074583 C
179 0.028139898989898892 1.7637527593583557 0.5595558289490528 B
180 0.3955436464646465 1.6436695730261868 0.743345997961441 C
181 0.22016092929292927 1.700745627515114 0.667073458721558 E
182 0.4132241818181819 1.6690205650497933 0.29250672024507274 D
183 0.16879849494949492 1.575673296848725 0.9634178206756912 A
184 0.21234586868686872 1.6183132229369581 0.057406773988649906 A
185 0.12301754545454548 1.7046863163313757 0.6082633446153051 A
186 0.554066909090909 1.6450173611603498 0.2575570740691614 D
187 0.06917713131313136 1.727161756790157 0.8453386541653636 A
188 0.0373636262626263 1.696636478450991 0.09921822919967316 A
189 -0.05903279797979788 1.651756519760941 0.8505055640512108 A
190 0.3812019494949495 1.6374163586251462 0.8390718439818603 D
191 0.21929496969696977 1.4542823080493539 0.5348011884802948 D
192 0.35046256565656564 1.6240135604137793 0.4156068887651544 B
193 0.32098637373737365 1.5061805946988895 0.4943719546841102 B
194 0.16061133333333333 1.816087930206962 0.5891722591407635 A
195 0.23640213131313137 1.8898256725111495 0.3448806729338654 F
196 0.23052395959595962 1.6813402669947504 0.3284115928334692 E
197 0.43781778787878783 1.714506477125595 0.4624740382457294 A
198 0.23556950505050508 1.6357528273698434 0.8434488862380396 B
199 -0.049478969696969695 1.615106733032763 0.7176606397939724 E
200 0.42539770707070734 1.717598967800675 0.698079523513994 A
201 0.29070331313131315 1.4260096585630602 0.7017456279096336 B
202 0.050547838383838424 1.6929924174190811 0.4089740327733413 B
203 0.03343743434343431 1.8263693416232687 0.1869291435204291 D
204 0.11312944444444442 1.7872889145048554 0.7553776447378945 F
205 0.024280636363636327 1.710793386096563 0.40084116973707284 E
206 0.10503546464646464 1.707705606211674 0.7887737941198534 F
207 0.09539335353535364 1.9263665140622785 0.47828217313388777 E
208 0.16316565656565654 1.718093342515619 0.6351654647718891 E
209 0.25995012121212124 1.4307252487637332 0.17993591553447774 B
210 0.3165770606060607 1.574699686925258 0.7835542216944642 D
211 0.09504553535353534 1.688020316757439 0.8768510862116444 D
212 0.3434712626262627 1.4715632988583431 0.3154489130922896 F
213 0.6573778989898991 1.8596060775509253 0.947303316845769 C
214 -0.047017656565656596 1.6747693012832476 0.11069245862907284 C
215 0.03260669696969694 1.5937511274205631 0.4741969390927002 E
216 0.20278720202020195 1.7912667129191233 0.970375916651078 F
217 0.29942447474747486 1.537413479046129 0.14880441053471427 E
218 0.02046096969696968 1.5465119614408491 0.08145277871437573 D
219 0.08150113131313129 1.8729943127986466 0.3368084569602018 C
220 0.08690075757575752 1.7934453746641992 0.595091741828624 D
221 0.2345990303030304 1.725595093482425 0.3766705742743708 D
222 0.2395270404040404 1.6515016279939205 0.5385685584685148 B
223 0.114795595959596 1.4708279057919542 0.8880557040059454 A
224 0.5474385050505051 1.8425282429999155 0.5959579328511404 D
225 0.38902528282828275 1.5530621269958578 0.42190199335018697 B
226 0.44912797979797975 1.6717493600891093 0.11973196777765482 C
227 0.41803746464646446 1.5617885715070419 0.35352178789902844 F
228 0.3166280909090908 1.7155848453543987 0.5517859213315943 B
229 0.03824733333333328 1.5131037089215813 0.5928202928112073 F
230 0.06357877777777779 1.5319474550605718 0.5826118100325055 E
231 0.11853392929292934 1.6606599194557508 0.09677245353438457 C
232 0.012260545454545425 1.6706382188945117 0.8869009463754558 E
233 0.16268232323232312 1.55507994266366 0.5972362687796177 C
234 0.4367457777777776 1.4934472702762023 0.10331083075456116 B
235 0.5307866363636363 1.7352752835482967 0.9245162169491121 C
236 0.44162456565656566 1.71110397774194 0.19408148501840494 A
237 0.32979809090909074 1.678258084249073 0.8558452093594168 F
238 0.2809362323232323 1.8369244635468256 0.8159763701462318 A
239 0.1409853737373737 1.5826249392379383 0.47212871825134795 E
240 0.20016768686868683 1.7254495851365967 0.5811938968978587 D
241 0.049026494949494945 1.7111644094704266 0.716825919735911 F
242 0.06159913131313135 1.6124296761562724 0.6321501554069077 B
243 0.15720436363636364 1.6101925992600405 0.6534882739350298 F
244 0.22234948484848494 1.7973378373864124 0.05595824704909358 E
245 0.2673172828282827 1.8488415173568196 0.5780896349842405 E
246 0.34287011111111104 1.6767089104081847 0.30769547663190056 F
247 0.2770454242424242 1.6595666247628806 0.6024297470889369 A
248 0.04935277777777777 1.553130682198796 0.2883544466702811 E
249 0.007936131313131287 1.7644267339930502 0.9813260703045974 C
250 0.061332828282828294 1.6336099677257918 0.5508210303104157 A
251 0.20211019191919188 1.7034934194119955 0.26030771714743417 E
252 0.31275903030303037 1.85945895068911 0.5795901504569407 B
253 0.4507504949494948 1.7314386337713819 0.3971907123507805 B
254 -0.08261002020202021 1.6554286774024263 0.14627480518278801 A
255 0.2515813535353537 1.5586153315842808 0.6612093234156197 A
256 0.2812906666666667 1.9016967143520462 0.37795282877713643 F
257 0.3683615757575758 1.5641033090197047 0.3171127326646187 C
258 0.3362667171717172 1.7994846914855818 0.3756232454223729 F
259 0.058489949494949525 1.6085309850425724 0.7023826265034232 D
260 0.3767089090909091 1.7833376332024693 0.8548237919088046 F
261 0.1753234747474747 1.735859152040922 0.5761875952209791 F
262 0.3046568383838384 1.8707671604704275 0.7669435452375835 A
263 0.44564779797979776 1.6449485478121202 0.787424995134628 F
264 0.45346023232323235 1.8749179633470328 0.9401868309426118 A
265 -0.00010464646464649528 1.5939918562197115 0.06767019821056641 B
266 0.4842173737373738 1.653090794681121 0.6518588643210999 F
267 0.30191165656565666 1.6323569612733655 0.035751875000174294 B
268 0.4575826666666668 1.5372774250522667 0.5872489135586532 B
269 0.27118851515151504 1.4590062772111076 0.26067324167667083 A
270 0.4960070808080807 1.7806166687720553 0.24211763962714183 C
271 0.08102936363636366 1.612981510676231 0.761081897201772 A
272 0.19881211111111116 1.5071165751711275 0.5710290968535667 F
273 0.31456573737373744 1.8804722545097254 0.8027576931094673 C
274 0.013637898989898964 1.7988442186747358 0.5108755909313183 E
275 0.1271535353535353 1.9457337830895587 0.4723652569499204 C
276 0.10103321212121211 1.5324075340512808 0.2532775700015526 A
277 0.26588382828282836 1.5289911934685194 0.48098242922039425 E
278 -0.007125252525252539 1.8799954140210093 0.044184688647352255 E
279 0.2255716868686868 1.5037143231314138 0.05883816609505044 C
280 0.37947234343434344 1.672457813147045 0.4332831385641709 A
281 0.13971044444444444 1.610747683603514 0.37011002754048783 A
282 0.33841644444444446 1.8003504060029947 0.5094998468068446 E
283 0.3268158787878788 1.7198267978283914 0.9449252080587773 B
284 0.17501370707070704 1.7830463262063336 0.10244216537631723 B
285 -0.010879818181818195 1.8893038734044536 0.7968214807339484 A
286 0.4802447676767676 1.908888142076786 0.6687318039110289 C
287 0.46034747474747467 1.8694805149372506 0.13149475519239062 B
288 0.08273387878787876 1.6313410970090465 0.5045244790680843 D
289 0.2795089292929293 1.755970645662226 0.06632507614042482 A
290 -0.05055664646464644 1.891436192854818 0.7423331682950082 B
291 0.26075651515151516 1.5784132448130856 0.6981515920083387 C
292 0.1057359898989899 1.6531534540779163 0.721309859103028 F
293 0.25639914141414144 1.7018270280132308 0.36572835613133525 C
294 0.1516746262626262 1.4158739199540877 0.35792251598111025 D
295 0.5012563636363636 1.672507732058937 0.5069696331096157 F
296 0.34817976767676767 1.8117877709996315 0.06440343912954904 D
297 -0.05211303030303027 1.609501008450182 0.91948955088478 E
298 0.4515712727272726 1.8157993063591873 0.7482347277795187 A
299 0.1309802323232323 1.95383097811115 0.0529622611374686 A
300 0.03948851515151515 1.8223351639508312 0.15926045510031772 B
301 0.22595958585858575 1.7675961498054706 0.5395020280652509 A
302 0.2967962323232324 1.6453297077068942 0.8590725520248903 D
303 0.5333280404040406 1.7030578709155557 0.32580545127612226 D
304 0.1387641717171717 1.5956359434790528 0.26803532388607276 B
305 0.20616985858585857 1.7493903299463083 0.626707754872117 A
306 0.2893471818181818 1.5596887837478752 0.4241225999408844 E
307 0.07931141414141414 1.5501268909416903 0.655052668833673 B
308 0.49984091919191936 1.6385989659041706 0.6834387463460825 D
309 -0.035626343434343406 1.67954855230195 0.5333028213713374 F
310 0.17159188888888885 1.633187225832728 0.9228747378393891 C
311 0.380938383838384 1.7929177160882133 0.569267500150962 C
312 0.3744714242424242 1.5978442431845996 0.45246305514770424 A
313 -0.10429281818181822 1.6440417994418657 0.9151851971460191 B
314 0.1653791414141415 1.589275425327671 0.5355524577398888 F
315 0.431633373737374 1.5974138358473877 0.778716806007699 A
316 -0.05673421212121213 1.86243926783943 0.6992279313123368 F
317 0.14297705050505047 1.7768248433980653 0.19597067280547487 C
318 0.2006885555555555 1.5463969400758277 0.3635969601989334 B
319 0.1915538686868687 1.5806759166530606 0.35871419915177205 E
320 0.13561159595959602 1.3966525440595665 0.03534150256203883 F
321 0.36384335353535363 1.6376622544338104 0.5127536404736758 F
322 0.12458519191919191 1.4097452268641595 0.22688385577199577 C
323 0.038273121212121154 1.6643686351646816 0.588584356388915 B
324 0.2951468888888889 1.546485930933912 0.21370370574478015 E
325 0.3501881919191918 2.0271173288567184 0.6378143811153563 E
326 0.38175195959595953 1.7968393536114728 0.06401018424804383 F
327 0.4192004545454543 1.6857211539281223 0.03301829047685112 E
328 0.2739968585858585 1.6047506411055497 0.5971375385323285 A
329 0.01495983838383842 1.7490363907367574 0.38124892960788137 A
330 0.08830001010101007 1.845285480470326 0.9710753630054763 A
331 0.13807719191919193 1.5226769011173313 0.5569465936982273 D
332 0.6001325353535355 1.5833077721586881 0.8888959798796755 B
333 0.21504218181818177 1.6543850276810388 0.04696042629713926 B
334 0.2703499999999999 1.7170324151092546 0.3322881051495904 C
335 0.1960773434343434 1.7145193203444669 0.6073658756153679 B
336 0.24199161616161613 1.710128755962698 0.5886136482779073 A
337 0.26425216161616155 1.468627964011424 0.005032508535948943 C
338 0.3265523232323233 1.5485946518748028 0.01579528344019121 C
339 -0.1815853333333334 1.521816311005875 0.12762607749642885 B
340 0.28693811111111106 1.7590821215422983 0.19088423470661975 B
341 0.2912207070707071 1.5936761912912154 0.39526101470477293 C
342 0.3224556161616161 1.8196004765275928 0.41173973619921167 C
343 0.20070862626262626 1.6774006205937864 0.9349915320130489 A
344 0.22488914141414135 1.7157439178686678 0.3449253439183362 E
345 0.22700739393939384 1.8414305639492867 0.043230915471892395 C
346 0.07897541414141417 1.5052550626152288 0.9419645528024072 A
347 0.4952180808080809 1.5080909669369722 0.8893140436708941 D
348 -0.08467780808080806 1.8206340999505555 0.9082396475825575 C
349 0.1925926666666667 1.8083429113402611 0.46468970675477095 D
350 0.07916968686868688 1.370032504019206 0.7804591744323321 D
351 0.20272134343434348 1.6150422030914844 0.3450650509606251 C
352 0.4650052020202021 1.8385619750236257 0.21756536071916266 F
353 0.10217194949494948 1.5388657213247803 0.3620045467181031 B
354 0.4372462020202019 1.5583906627840103 0.7783003017090497 D
355 0.09893184848484848 1.713827682427484 0.45791335429865143 B
356 0.25364114141414146 1.7362451596262705 0.7365424313038478 B
357 -0.04397324242424241 1.5390963229105108 0.9428139927000329 F
358 0.38418963636363634 2.005239295011993 0.07365813230197138 C
359 0.2761184141414141 1.7401626382375581 0.46793328646258814 A
360 0.22719809090909088 1.7113735126688063 0.7025121029705685 E
361 0.1491028787878788 1.714876499639523 0.3497605675604093 C
362 0.3023357272727273 1.9783503666597253 0.5187076214902612 D
363 0.3773229898989898 1.8514321470530648 0.49962225660695103 E
364 0.2035910707070707 1.7967907237104555 0.0743750801886397 C
365 0.1311730909090909 1.7505441614087103 0.12069405931618338 D
366 0.07276733333333327 1.6155717755576473 0.9779060807930913 B
367 0.3782671717171719 1.647714627727664 0.8006679374611446 F
368 -0.05409333333333338 1.5952997950349619 0.9487023369359736 E
369 0.210527303030303 1.6773736559692907 0.5906695005712681 D
370 0.38350369696969716 1.7672927433956973 0.6166863665067784 D
371 -0.03988052525252525 1.6595197958866106 0.8643881739668519 E
372 0.21458254545454553 1.702294512920172 0.1925133469674758 B
373 0.2906049696969697 1.8692743682344373 0.6163271464367553 B
374 0.28829863636363645 1.8176775911548946 0.6252123282091069 C
375 0.1225427878787879 1.6962855329324318 0.4482769085722874 D
376 0.5522543636363637 1.7556994065564127 0.5616519378929898 F
377 -0.20127930303030309 1.5576036026083138 0.6987724701582836 A
378 0.3092269191919192 1.6954950911231708 0.7747487049466046 C
379 0.17077401010101015 1.587735936234331 0.8474218874686086 B
380 0.2929792727272727 1.5558044411636796 0.9289830347770929 B
381 0.5130781818181817 1.6034442031474274 0.8903263647194717 E
382 0.30986349494949483 1.1989656131316146 0.9468811082822283 C
383 0.09185962626262628 1.5617588063770464 0.2974115298925133 F
384 0.23848717171717174 1.6360254857224215 0.5181092007562774 A
385 0.3608790505050506 1.5447735781791239 0.2531051175712279 A
386 0.32204655555555556 1.5402843420087773 0.2021879828408405 F
387 0.18712190909090914 1.8199343196515512 0.5173140550948736 A
388 0.2612969696969698 1.548796152581881 0.7315949613511434 C
389 0.2820603737373738 1.7408181835413707 0.25030246794466693 A
390 0.36360366666666666 1.621569479823124 0.3234386096464672 C
391 0.352462111111111 1.5269465464715546 0.7756463503243503 B
392 0.30853338383838397 1.7979106967271974 0.1491790068689015 C
393 0.07281436363636365 1.3084642145903649 0.24787339399267205 B
394 -0.15801419191919192 1.5842487253396673 0.4589759382712122 A
395 0.4315921616161615 1.4626785332791994 0.62673948607049 B
396 -0.028165414141414203 1.7515173126258798 0.18185615045382542 D
397 0.29316965656565663 1.8390685831494455 0.4445993027698797 B
398 0.2689357070707071 1.6680013684398671 0.1802172627050922 A
399 0.25570441414141404 1.5870696447993298 0.6808221480384895 B
400 0.41597964646464636 1.6900875067174463 0.22167809806525907 E
401 0.3357674848484849 1.7592833870224405 0.01977740676233819 C
402 0.10993625252525263 1.8086161163665901 0.7914749055238469 C
403 0.2768857575757576 1.6394909096123318 0.14195282491711636 C
404 0.2697719393939393 1.6387496805433137 0.5220199310228266 A
405 0.2936060606060608 1.9645632003055784 0.5386384887943017 C
406 -0.16078476767676764 1.7846738397782018 0.9218253015499445 E
407 0.16485917171717165 1.750520998763494 0.37628893611507896 F
408 0.56944001010101 1.479038151440986 0.9622758910549825 E
409 0.14595329292929293 1.5704565100642323 0.4323391948355835 F
410 0.002606626262626239 1.7615438277146973 0.1326809658325967 A
411 0.38370773737373715 1.7047883855406263 0.9829800979883074 E
412 -0.025562101010100976 1.732188112947482 0.22441888880817917 D
413 0.1400129393939394 1.4685478245466543 0.9368186434735727 B
414 -0.19870518181818178 1.6005152643442506 0.6406444185407466 E
415 -0.04079450505050504 1.8717119500784947 0.20127551819336642 A
416 -0.28325751515151504 1.9438811040950164 0.09394286330103363 F
417 0.11465089898989897 1.787653054234612 0.4859919669523214 B
418 0.08168233333333336 1.7202873460386416 0.5702877043582593 A
419 0.02164881818181815 1.7880206668697698 0.29289309495909255 D
420 0.3774104848484848 1.4927492683386174 0.017322041458954773 E
421 -0.02902234343434345 1.933232842038165 0.13476004264499508 A
422 0.053224898989898954 1.5923419916774206 0.5095828954060521 A
423 0.19057276767676767 1.5523170696368367 0.7864109234267269 C
424 -0.00036565656565656576 1.5875642573818198 0.4654783126454376 A
425 0.25589001010101015 1.789361925860328 0.47730776644913064 E
426 0.15879345454545454 1.7156076034630798 0.7443345328906829 E
427 0.09198321212121209 1.6804814461887818 0.9449206173185037 C
428 0.07907860606060597 1.6522293074045524 0.7985001234096425 A
429 -0.11603914141414139 1.8156644293128676 0.21072469302134067 B
430 -0.004690191919191925 1.6862813594814494 0.8505131299314503 B
431 0.29854850505050495 1.7759825165365446 0.9705947370305279 C
432 0.2705710101010099 1.7190942773383961 0.9743564411745654 F
433 0.2582642121212122 1.757282489906778 0.23633893215153845 F
434 -0.12630138383838393 1.903162669489447 0.7530297947291573 F
435 0.39778811111111123 1.912266199464944 0.006492577835957802 B
436 0.26005433333333333 1.6361415629135905 0.19278178125303336 F
437 0.11671419191919188 1.4334967565468217 0.14448624439081315 B
438 0.2479693939393941 1.7824897972257614 0.9504915435755816 D
439 0.22664819191919175 1.8313345588847063 0.21246431883721906 A
440 0.2766643232323233 1.7646084196779068 0.2838597938856956 A
441 0.6319731515151513 1.5673869168796963 0.39073199258409785 F
442 0.1049852323232323 1.5598817714290167 0.9960976817444268 F
443 0.3353261313131315 1.5065785172076513 0.846594359583584 F
444 0.2690215151515151 1.5044051661396542 0.5916760046092392 A
445 0.23587557575757578 1.5987058969358787 0.20694784837408087 D
446 0.4069074343434346 1.6376082299226924 0.7439886402701613 D
447 0.21078120202020206 1.4811637658621057 0.9213851507705052 B
448 0.5769508989898988 1.675507245891667 0.035907847430642015 A
449 0.18974376767676768 1.658402991726229 0.9363564784884811 D
450 0.39083988888888893 1.8457246232979794 0.7507049207515429 C
451 0.0722078282828283 1.639248192164323 0.1786126708267587 D
452 0.17392319191919195 1.6152215083861716 0.10412195042753258 E
453 0.28800492929292937 1.7545854384036146 0.45970769912411724 B
